index,url,tweet_id,player_name
235985,<html><body><a href=https://twitter.com/anyuser/status/1378380801184763905>URL</a></body></html>,1378380801184763905,Kevin De Bruyne
126739,<html><body><a href=https://twitter.com/anyuser/status/1176271542826741771>URL</a></body></html>,1176271542826741771,Kevin De Bruyne
230476,<html><body><a href=https://twitter.com/anyuser/status/1368222748170985478>URL</a></body></html>,1368222748170985478,Kevin De Bruyne
233196,<html><body><a href=https://twitter.com/anyuser/status/1373352869773053958>URL</a></body></html>,1373352869773053958,Kevin De Bruyne
345374,<html><body><a href=https://twitter.com/anyuser/status/1580620072091267072>URL</a></body></html>,1580620072091267072,Kevin De Bruyne
333257,<html><body><a href=https://twitter.com/anyuser/status/1558759703357886465>URL</a></body></html>,1558759703357886465,Kevin De Bruyne
95610,<html><body><a href=https://twitter.com/anyuser/status/1094595041526513665>URL</a></body></html>,1094595041526513665,Kevin De Bruyne
299220,<html><body><a href=https://twitter.com/anyuser/status/1439861712434438146>URL</a></body></html>,1439861712434438146,Kylian Mbappé
137664,<html><body><a href=https://twitter.com/anyuser/status/1147137634759614466>URL</a></body></html>,1147137634759614466,Kylian Mbappé
243141,<html><body><a href=https://twitter.com/anyuser/status/1338448845013884928>URL</a></body></html>,1338448845013884928,Kylian Mbappé
272156,<html><body><a href=https://twitter.com/anyuser/status/1390980821927010304>URL</a></body></html>,1390980821927010304,Kylian Mbappé
30304,<html><body><a href=https://twitter.com/anyuser/status/947942852700631043>URL</a></body></html>,947942852700631043,Kylian Mbappé
354104,<html><body><a href=https://twitter.com/anyuser/status/1539645720692924417>URL</a></body></html>,1539645720692924417,Kylian Mbappé
108386,<html><body><a href=https://twitter.com/anyuser/status/1094229724954611713>URL</a></body></html>,1094229724954611713,Kylian Mbappé
293822,<html><body><a href=https://twitter.com/anyuser/status/1430262521995399169>URL</a></body></html>,1430262521995399169,Kylian Mbappé
199808,<html><body><a href=https://twitter.com/anyuser/status/1259964831383371776>URL</a></body></html>,1259964831383371776,Kylian Mbappé
185649,<html><body><a href=https://twitter.com/anyuser/status/1234197781939728384>URL</a></body></html>,1234197781939728384,Kylian Mbappé
3057,<html><body><a href=https://twitter.com/anyuser/status/897930246019665920>URL</a></body></html>,897930246019665920,Kylian Mbappé
277056,<html><body><a href=https://twitter.com/anyuser/status/1399678444548640770>URL</a></body></html>,1399678444548640770,Kylian Mbappé
81514,<html><body><a href=https://twitter.com/anyuser/status/1045271221569499136>URL</a></body></html>,1045271221569499136,Kylian Mbappé
220155,<html><body><a href=https://twitter.com/anyuser/status/1296931612064653313>URL</a></body></html>,1296931612064653313,Kylian Mbappé
